category,org,office_or_role,person_name,email,source_url,notes
APEX Accelerator,University of Texas at Arlington Cross Timbers APEX Accelerator,Office Contact,,crosstimbers@uta.edu,https://www.napex.us/location/university-of-texas-at-arlington-cross-timbers-apex-accelerator/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Counties Served: Bosque, Bowie, Camp, Cass, Cherokee, Clay, Collin, Comanche, Cooke, Coryell, Dallas, Delta, Denton, Eastland, Ellis, Erath, Falls, Fannin, Franklin, Freestone, Grayson, Gregg, Hamilton, Henderson, Hill, Hood, Hopkins, Houston, Hunt, Jack, Jasper, Johnson, Kaufman, Lamar, Limestone, Marion, McLennan, Montague, Morris, Nacogdoches, Navarro, Newton, Palo Pinto, Panola, Parker, Polk, Red River, Rockwall, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Somervell, Stephens, Tarrant, Titus, Trinity, Tyler, Upshur, Van Zandt, Wichita, Wise, Wood, Young and The Alabama-Coushatta Tribe of Texas; listed POC: Shelia Birdow (Procurement Counselor)"
APEX Accelerator,Utah APEX Accelerator – Cedar City,General Inquiries,,apex@utah.gov,https://www.napex.us/location/utah-apex-accelerator-cedar-city/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Beaver, Garfield & Iron counties; listed POC: Greyson Jones (Sub-Recipient/ Sub-Center POC)"
APEX Accelerator,Utah APEX Accelerator – Salt Lake HQ,Office Contact,,cspence@utah.gov,https://www.napex.us/location/utah-apex-accelerator-salt-lake-hq/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves State of Utah; listed POC: Paula Kramer (Sara Ortiz)"
APEX Accelerator,Utah APEX Accelerator – St. George,Associate Program Manager,Joshua Wiggins,jcwiggins@utah.gov,https://www.napex.us/location/utah-apex-accelerator-st-george/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Kane, Millard, Piute, Sanpete, Sevier, Washington & Wayne counties; name and role taken from the same page contact block"
APEX Accelerator,Vermont APEX Accelerator – Burlington Office,Sub-Recipient/ Sub-Center POC,Babette Rossignol,Babette.Rossignol@vermont.gov,https://www.napex.us/location/vermont-apex-accelerator-burlington-office/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Chittenden, Franklin, Grand Isle Counties, and northern part of Addison County; name and role taken from the same page contact block"
APEX Accelerator,Vermont APEX Accelerator – Montpelier HQ,Office Contact,,ACCD.APEXInfo@vermont.gov,https://www.napex.us/location/vermont-apex-accelerator-montpelier-hq/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Lamoille, Orange and Washington Counties, and southeast?Chittenden?counties; listed POC: Joanne Spaulding (Program Manager/ State Director)"
APEX Accelerator,Vermont APEX Accelerator – Newport Office,Procurement Counselor,Brenda Plastridge,Brenda.Plastridge@vermont.gov,https://www.napex.us/location/vermont-apex-accelerator-newport-office/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Essex, Orleans and Caledonia Counties; name and role taken from the same page contact block"
APEX Accelerator,Vermont APEX Accelerator – Rutland Office,Sub-Recipient/ Sub-Center POC,Elizabeth Adams,Elizabeth.Adams@vermont.gov,https://www.napex.us/location/vermont-apex-accelerator-rutland-office/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Bennington and Rutland Counties and southern part of Addison County; name and role taken from the same page contact block"
APEX Accelerator,Vermont APEX Accelerator – Springfield Office,Senior Procurement Counselor,Edward Williams,Ed.Williams@vermont.gov,https://www.napex.us/location/vermont-apex-accelerator-springfield-office/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Windham and Windsor Counties; name and role taken from the same page contact block"
APEX Accelerator,Virgin Islands APEX Accelerator – St Thomas HQ,Office Contact,,viapex@uvi.edu,https://www.napex.us/location/virgin-islands-apex-accelerator-st-thomas-hq/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves All districts in the US Virgin Islands; listed POC: Frank Dixon (Program Manager/ State Director)"
APEX Accelerator,Virginia APEX Accelerator,General Inquiries,,apex@gmu.edu,https://virginiaapex.org/about/staff/,shared inbox; hosted at George Mason University
APEX Accelerator,Washington APEX Accelerator,General Inquiries,,info@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; statewide general contact
APEX Accelerator,Washington APEX Accelerator,King County Contact,,king@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves King County
APEX Accelerator,Washington APEX Accelerator,Kitsap County Contact,,kitsap@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Kitsap County
APEX Accelerator,Washington APEX Accelerator,Pierce County Contact,,pierce@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Pierce County
APEX Accelerator,Washington APEX Accelerator,Program Manager (feedback),,programmanager@washingtonapex.org,https://washingtonapex.org/about-apex/,shared inbox; program manager feedback address
APEX Accelerator,Washington APEX Accelerator,Snohomish County Contact,,snohomish@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Snohomish County
APEX Accelerator,Washington APEX Accelerator,Spokane Contact,,spokane@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Spokane
APEX Accelerator,Washington APEX Accelerator,Southwest Washington Contact,,swwa@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,"shared inbox; serves Clark, Cowlitz and Skamania counties"
APEX Accelerator,Washington APEX Accelerator,Thurston County Contact,,thurston@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Thurston County
APEX Accelerator,Washington APEX Accelerator,Tri-Cities Contact,,tricity@washingtonapex.org,https://washingtonapex.org/about-apex/staff/,shared inbox; serves Kennewick / Tri-Cities
APEX Accelerator,West Michigan APEX Accelerator – Grand Rapids,General Inquiries,,info@westmiapex.org,https://www.napex.us/location/west-michigan-apex-accelerator-grand-rapids/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves Allegan, Barry, Ionia, Kent, Lake, Mason, Mecosta, Montcalm, Muskegon, Newaygo, Oceana, Osceola, and Ottawa counties"
APEX Accelerator,Wisconsin Procurement Institute WI APEX Accelerator,Program Manager/ State Director,Aina Vilumsons,ainav@wispro.org,https://www.napex.us/location/wisconsin-procurement-institute-wi-apex-accelerator/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves State of Wisconsin; name and role taken from the same page contact block"
APEX Accelerator,Wyoming APEX Accelerator – HQ,Office Contact,,wyapex@uwyo.edu,https://www.napex.us/location/wyoming-apex-accelerator-hq/,"published on the NAPEX national APEX Accelerator directory page for this office (address obfuscated in page HTML, decoded); serves State of Wyoming; listed POC: Sarah Mikesell Growney (Program Manager/ State Director)"
