email	org	source_url	verdict	source_kind
Jennifer.Pilcher@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
John.Butts@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Patrcia.Martin@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Patrick.mayle@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Shaquanda.Williams@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Steven.Powell@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Tanya.Lockley@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
bernard.durham@hq.dhs.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
rosetta.jackson@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Charles.Mason@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Pamela.Mitchell@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Sara.Logsdon@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
alicia.vogel@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Shelton.watson@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
daniel.curado-fuentes@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
micole.stephens@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
paksa.dewhurst@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
philip.maclean@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
James.Swartz@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
cody.neville@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
derek.gadberry@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
sheriley.smith@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
kevin.labrie@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
david.diercks@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
justin.smith@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
kala.naranjo@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
nijua.heard@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
RICs@sba.gov	SBA Regional Innovation Clusters	https://legacy.sba.gov/local-assistance/regional-innovation-clusters	CONFIRMED	html
christian.pennington@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
carrie.ellinwood@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
steven.franklin@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Tanisha.Baptiste@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
austen.colledge@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
natalie.hall@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
jennell.taylor@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
irenegonzalez@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
laura.schafsnitz@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Jayne.armstrong@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Michael.Collins@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
oreste.varela@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
bridget.johnson@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
harold.white@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
scot.thompson@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
glen.fernandez@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
heather.port@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
clark.bihag@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Matthew.Schmidt@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
robert.goza@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
jacob.droge@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
david.walley@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
aimee.rodriguez@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
jackie.hobson@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
william.pocan@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
frank.demarest@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
wayne.huddleston@sba.gov	SBA Office of Veterans Business Development	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
roderick.perkins@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Ross.Macarty@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
craig.jordan@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
luisana.martinez@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Alex.Salas@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
cesar.estrada@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
michael.sovacool@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
eric.phillips@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
dcinfo@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Richard.JeanBaptiste@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
hazel.beck@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
willette.legrant@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
wayne.bell@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
joshua.stutzman@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
alec.banksjr@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
james.pineau@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
brian.picarazzi@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
don.jackson@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
krishin.thadani@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
timothy.mittan@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
barry.vanorden@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Kyle.Dixson@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
shyeka.hopkins@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
joshua.baca@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Daniel.rickman@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
benjamin.deetz@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
larry.weatherford@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Kelly.Hunt@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
amanda.basse@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
frank.anderson@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
bridget.moon@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
elizabeth.charles@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
Marcus.Villagran@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
reynald.lops@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
don.owens@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
kevin.morehouse@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
neil.subhash@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
George.murray@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
drew.james@sba.gov	SBA Office of Veterans Business Development; SBA district office	https://legacy.sba.gov/local-assistance/veterans-business-development-officers	CONFIRMED	html
veronica.ortega@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/26.02.04%20LRGV%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
LRGV.OfferLetter@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/26.02.04%20LRGV%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
veronica.chavez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/26.02.04%20LRGV%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
Suzanne.terrazas@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/AR%20Office%20Directory_July%202025.pdf	CONFIRMED	pdf
martine.robinson@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Alaska%20District%20Office%20Directory%20%28Website%20Employee%20Directory%29%206%203%202026%20-2.pdf	CONFIRMED	pdf
reginald.goolsby@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Alaska%20District%20Office%20Directory%20%28Website%20Employee%20Directory%29%206%203%202026%20-2.pdf	CONFIRMED	pdf
kimberly.tripp@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Alaska%20District%20Office%20Directory%20%28Website%20Employee%20Directory%29%206%203%202026%20-2.pdf	CONFIRMED	pdf
randall.miller@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Alaska%20District%20Office%20Directory%20%28Website%20Employee%20Directory%29%206%203%202026%20-2.pdf	CONFIRMED	pdf
akinfo@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Alaska%20District%20Office%20Directory%20%28Website%20Employee%20Directory%29%206%203%202026%20-2.pdf	CONFIRMED	pdf
Irene.gonzalez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Boise%20Office%20Directory%20%20508%20Compliant%205-30-2025.pdf	CONFIRMED	pdf
joanna.sandoval@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Colorado%20District%20Office%20Directory%20_0_0.pdf	CONFIRMED	pdf
kelly.dixon@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Colorado%20District%20Office%20Directory%20_0_0.pdf	CONFIRMED	pdf
CDOBusinessDevelopment@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Colorado%20District%20Office%20Directory%20_0_0.pdf	CONFIRMED	pdf
Jay.choi@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
Carmen.gonzalez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
Stephanie.workman@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
Tina.davis@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
JaxOfferLetters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
Jose.ramos@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/District%20Office%20Directory%20-%20North%20Florida%20%28Jan%202026%29.pdf	CONFIRMED	pdf
hawaii8a@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Hawaii%20District%20Office%20Directory%20-%206-9-25.pdf	CONFIRMED	pdf
joyce.quinn@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Hawaii%20District%20Office%20Directory%20-%206-9-25.pdf	CONFIRMED	pdf
mary.dale@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Hawaii%20District%20Office%20Directory%20-%206-9-25.pdf	CONFIRMED	pdf
susan.chang@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Hawaii%20District%20Office%20Directory%20-%206-9-25.pdf	CONFIRMED	pdf
IL8aOffer@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Illinois%20District%20Office%20Directory_0.pdf	CONFIRMED	pdf
lori.hackney@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Iowa%20District%20Office%20Directory%20for%20Website%20FY%2026%20%28November%29%20%28769d4f58-7776-47a3-bc63-ec5d8ee4fcc0%29.pdf	CONFIRMED	pdf
bradley.zaun@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Iowa%20District%20Office%20Directory%20for%20Website%20FY%2026%20%28November%29%20%28769d4f58-7776-47a3-bc63-ec5d8ee4fcc0%29.pdf	CONFIRMED	pdf
melissa.tedesco@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Kansas%20City%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
erLetters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Kansas%20City%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
kansascity_do@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Kansas%20City%20District%20Office%20Directory%20%281%29.pdf	CONFIRMED	pdf
pamela.pearson@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Kentucky%20District%20Office%20Directory-508_0.pdf	CONFIRMED	pdf
michael.ashcraft@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Kentucky%20District%20Office%20Directory-508_0.pdf	CONFIRMED	pdf
Dwight.Armbrust@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Louisiana%20Office%20Directory%20Update%202026_0.pdf	CONFIRMED	pdf
Marjorae.ball@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Louisiana%20Office%20Directory%20Update%202026_0.pdf	CONFIRMED	pdf
Vallery.brumfield@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Louisiana%20Office%20Directory%20Update%202026_0.pdf	CONFIRMED	pdf
Kandace.zelaya@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Louisiana%20Office%20Directory%20Update%202026_0.pdf	CONFIRMED	pdf
gabrielle.coner@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Michigan%20District%20Office%20Directory-April%202%2C%202025.pdf	CONFIRMED	pdf
natt.lee@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Minnesota%20Office%20Directory%20-%203-20-2026%20%281%29.pdf	CONFIRMED	pdf
joyce.conner@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Mississippi%20Office%20Directory%20Mar%202026.pdf	CONFIRMED	pdf
tarvis.bethea@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Mississippi%20Office%20Directory%20Mar%202026.pdf	CONFIRMED	pdf
derek.eady@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Mississippi%20Office%20Directory%20Mar%202026.pdf	CONFIRMED	pdf
fells@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Mississippi%20Office%20Directory%20Mar%202026.pdf	CONFIRMED	pdf
rhonda.fisher@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Mississippi%20Office%20Directory%20Mar%202026.pdf	CONFIRMED	pdf
brian.buch@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Montana%20Office%20Directory.pdf	CONFIRMED	pdf
brent.donnelly@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Montana%20Office%20Directory.pdf	CONFIRMED	pdf
martin.dewitt@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Montana%20Office%20Directory.pdf	CONFIRMED	pdf
Theresa.Pinto@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/NHDO%20Staff%20Directory%20December%202025%204.29.25%20%281%29_0.pdf	CONFIRMED	pdf
janett.peralta@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/NJDO%20Directory%207-1-2025%20%28508%20Compliant%29.pdf	CONFIRMED	pdf
tedroy.young@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/NJDO%20Directory%207-1-2025%20%28508%20Compliant%29.pdf	CONFIRMED	pdf
Jo.Eckert@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Nebraska%20District%20Office%20Directory%20May%202025.pdf	CONFIRMED	pdf
Consuelo.Fahrner@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Nevada%20SBA%20Office%20Directory%20-%20508.pdf	CONFIRMED	pdf
Saul.Ramos@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Nevada%20SBA%20Office%20Directory%20-%20508.pdf	CONFIRMED	pdf
elizabeth.Hill@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Nevada%20SBA%20Office%20Directory%20-%20508.pdf	CONFIRMED	pdf
michael.kantrud@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/North%20Dakota%20District%20Office_Dec2025.pdf	CONFIRMED	pdf
MIAOfferLetters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
Aimee.Perez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
Craig.Ollander-Krane@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
Clemence.Garcia@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
Alyn.Fernandez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
Dieulanie.Claude@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20Website%206-16-2025.pdf	CONFIRMED	pdf
karol.ikeda@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20for%20Web.pdf	CONFIRMED	pdf
michael.aumack@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Office%20Directory%20for%20Web.pdf	CONFIRMED	pdf
kimberly.herlihy@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Oklahoma%20District%20Office%20Directory%2026%205_0.pdf	CONFIRMED	pdf
OKofferletters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Oklahoma%20District%20Office%20Directory%2026%205_0.pdf	CONFIRMED	pdf
stephanie.farris@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Oklahoma%20District%20Office%20Directory%2026%205_0.pdf	CONFIRMED	pdf
david.pinkosky@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/PDO%20Office%20Directory%20-%204-30-25%20%281%29.pdf	CONFIRMED	pdf
eduardo.veleztorres@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
dollie.perez-ramos@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
frank.andujar@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
jose.fernandezesteves@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
jorge.valenzuela@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
francine.babiloniavazquez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
lola.kress@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
eric.cortescintron@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
charles.huddleston@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/Puerto%20Rico-USVI_District%20Office%20Directory_07.01.25.pdf	CONFIRMED	pdf
sandrieka.moore@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/SBA%20ALDO%20Office%20Directory%2001.13.26.pdf	CONFIRMED	pdf
carol.house@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/SBA%20ALDO%20Office%20Directory%2001.13.26.pdf	CONFIRMED	pdf
megyn.rodriguez@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/SBA%20ALDO%20Office%20Directory%2001.13.26.pdf	CONFIRMED	pdf
mdofferletters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/SBA%20Baltimore%20Web%20Directory%20March%202025%20%281%29.pdf	CONFIRMED	pdf
deofferletters@sba.gov	SBA district office	https://legacy.sba.gov/sites/default/files/staff-directories/SBA%20Delaware%20Web%20Directory%20March%202025%20%281%29.pdf	CONFIRMED	pdf
